provider,model,seed,request,prompt_tokens,cache_read_tokens,output_tokens
lunaroute,glm-5.3-flash,1,20,27142,26944,90
lunaroute,glm-5.3-flash,1,21,27297,27136,30
lunaroute,glm-5.3-flash,1,22,27338,27264,169
lunaroute,glm-5.3-flash,1,23,27540,27392,86
lunaroute,glm-5.3-flash,1,24,27690,27520,2694
lunaroute,glm-5.3-flash,1,25,29255,27648,660
lunaroute,glm-5.3-flash,1,26,30177,29696,2757
lunaroute,glm-5.3-flash,1,27,31146,30144,284
lunaroute,glm-5.3-flash,1,28,31601,31232,687
lunaroute,glm-5.3-flash,1,29,32523,32256,1155
lunaroute,glm-5.3-flash,1,30,33724,33536,1201
lunaroute,glm-5.3-flash,1,31,34979,34816,1304
lunaroute,glm-5.3-flash,1,32,36541,36096,1617
lunaroute,glm-5.3-flash,1,33,38708,36480,1675
lunaroute,glm-5.3-flash,1,34,40298,38656,2602
lunaroute,glm-5.3-flash,1,35,42033,40256,2530
lunaroute,glm-5.3-flash,1,36,43447,41984,1027
lunaroute,glm-5.3-flash,1,37,44335,43392,1049
lunaroute,glm-5.3-flash,1,38,45529,44288,895
lunaroute,glm-5.3-flash,1,39,46590,46336,2051
lunaroute,glm-5.3-flash,1,40,47840,46528,1786
lunaroute,glm-5.3-flash,1,41,49327,47808,1386
lunaroute,glm-5.3-flash,1,42,50953,50688,2843
lunaroute,glm-5.3-flash,1,43,52882,50944,1465
lunaroute,glm-5.3-flash,1,44,54598,52864,1546
lunaroute,glm-5.3-flash,1,45,55616,54592,97
lunaroute,glm-5.3-flash,1,46,55798,55616,24
lunaroute,glm-5.3-flash,1,47,55890,55808,617
lunaroute,glm-5.3-flash,1,48,56540,56320,89
lunaroute,glm-5.3-flash,1,49,56693,56576,2042
lunaroute,glm-5.3-flash,1,50,58160,56640,1729
lunaroute,glm-5.3-flash,1,51,59478,58112,1999
lunaroute,glm-5.3-flash,1,52,60930,59456,1278
lunaroute,glm-5.3-flash,1,53,62119,60928,88
lunaroute,glm-5.3-flash,1,54,62272,62080,2286
lunaroute,glm-5.3-flash,1,55,63875,62272,2006
lunaroute,glm-5.3-flash,1,56,65052,63872,322
lunaroute,glm-5.3-flash,1,57,65407,65280,220
lunaroute,glm-5.3-flash,1,58,65660,65536,879
lunaroute,glm-5.3-flash,1,59,66572,66304,78
lunaroute,glm-5.3-flash,1,60,66716,66560,1516
lunaroute,glm-5.3-flash,1,61,68390,68096,2845
lunaroute,glm-5.3-flash,1,62,69910,68352,1540
lunaroute,glm-5.3-flash,1,63,70302,69888,3081
lunaroute,glm-5.3-flash,1,64,71487,70272,1354
lunaroute,glm-5.3-flash,1,65,72858,71424,1146
lunaroute,glm-5.3-flash,1,66,74261,73984,2657
lunaroute,glm-5.3-flash,1,67,76256,74240,1472
lunaroute,glm-5.3-flash,1,68,77874,77568,983
lunaroute,glm-5.3-flash,1,69,79114,77824,1551
lunaroute,glm-5.3-flash,1,70,80262,78144,868
lunaroute,glm-5.3-flash,1,71,81276,80896,1715
lunaroute,glm-5.3-flash,1,72,82707,81216,791
lunaroute,glm-5.3-flash,1,73,83866,83456,2260
lunaroute,glm-5.3-flash,1,74,85344,83840,682
lunaroute,glm-5.3-flash,1,75,86059,86016,91
lunaroute,glm-5.3-flash,1,76,86215,86016,2162
lunaroute,glm-5.3-flash,1,77,86911,86208,35
lunaroute,glm-5.3-flash,1,78,86957,86848,204
lunaroute,glm-5.3-flash,1,79,87194,87040,304
lunaroute,glm-5.3-flash,1,80,87531,87296,82
lunaroute,glm-5.3-flash,1,81,87678,87552,38
lunaroute,glm-5.3-flash,1,82,87791,87616,81
lunaroute,glm-5.3-flash,1,83,87886,87808,64
lunaroute,glm-5.3-flash,1,84,87989,87872,119
lunaroute,glm-5.3-flash,1,85,88170,88064,660
lunaroute,glm-5.3-flash,1,86,88869,88576,1103
lunaroute,glm-5.3-flash,1,87,90005,89856,434
lunaroute,glm-5.3-flash,1,88,90519,90368,461
lunaroute,glm-5.3-flash,1,89,91040,90880,66
lunaroute,glm-5.3-flash,1,90,91145,91008,206
lunaroute,glm-5.3-flash,1,91,91293,91136,44
lunaroute,glm-5.3-flash,1,92,91755,91264,764
lunaroute,glm-5.3-flash,1,93,92551,92416,84
lunaroute,glm-5.3-flash,2,1,13225,0,48
lunaroute,glm-5.3-flash,2,2,16542,13184,2175
lunaroute,glm-5.3-flash,2,3,18826,16512,1813
lunaroute,glm-5.3-flash,2,4,19209,18816,330
lunaroute,glm-5.3-flash,2,5,19378,19200,39
lunaroute,glm-5.3-flash,2,6,19440,19328,3307
lunaroute,glm-5.3-flash,2,7,19617,19392,1481
lunaroute,glm-5.3-flash,2,8,21131,20992,100
lunaroute,glm-5.3-flash,2,9,21325,21120,164
lunaroute,glm-5.3-flash,2,10,21509,21312,423
lunaroute,glm-5.3-flash,2,11,21656,21504,44
lunaroute,glm-5.3-flash,2,12,21709,21632,243
lunaroute,glm-5.3-flash,2,13,21860,21696,1116
lunaroute,glm-5.3-flash,2,14,23009,22784,99
lunaroute,glm-5.3-flash,2,15,23172,23040,29
lunaroute,glm-5.3-flash,2,16,23233,23168,886
lunaroute,glm-5.3-flash,2,17,23343,23232,32
lunaroute,glm-5.3-flash,2,18,23386,23296,257
lunaroute,glm-5.3-flash,2,19,23676,23552,84
lunaroute,glm-5.3-flash,2,20,23823,23616,28
lunaroute,glm-5.3-flash,2,21,23866,23808,468
lunaroute,glm-5.3-flash,2,22,24367,24320,90
lunaroute,glm-5.3-flash,2,23,24521,24320,237
lunaroute,glm-5.3-flash,2,24,24791,24576,67
lunaroute,glm-5.3-flash,2,25,24944,24832,28
lunaroute,glm-5.3-flash,2,26,25135,24896,113
lunaroute,glm-5.3-flash,2,27,25281,25088,49
lunaroute,glm-5.3-flash,2,28,25470,25280,722
lunaroute,glm-5.3-flash,2,29,25866,25408,673
lunaroute,glm-5.3-flash,2,30,26142,25856,171
lunaroute,glm-5.3-flash,2,31,26346,26112,68
lunaroute,glm-5.3-flash,2,32,26478,26368,768
lunaroute,glm-5.3-flash,2,33,26627,26432,128
lunaroute,glm-5.3-flash,2,34,26825,26624,161
lunaroute,glm-5.3-flash,2,35,26882,26816,1124
lunaroute,glm-5.3-flash,2,36,28033,26880,40
lunaroute,glm-5.3-flash,2,37,28511,28032,384
lunaroute,glm-5.3-flash,2,38,28858,28480,717
lunaroute,glm-5.3-flash,2,39,29634,29440,80
lunaroute,glm-5.3-flash,2,40,29796,29696,28
lunaroute,glm-5.3-flash,2,41,30071,29760,105
lunaroute,glm-5.3-flash,2,42,30302,30016,197
lunaroute,glm-5.3-flash,2,43,30532,30464,71
lunaroute,glm-5.3-flash,2,44,30668,30528,144
lunaroute,glm-5.3-flash,2,45,30845,30720,221
lunaroute,glm-5.3-flash,2,46,31099,30976,199
lunaroute,glm-5.3-flash,2,47,31331,31232,74
lunaroute,glm-5.3-flash,2,48,31471,31296,42
lunaroute,glm-5.3-flash,2,49,31529,31488,46
lunaroute,glm-5.3-flash,2,50,31594,31488,247
lunaroute,glm-5.3-flash,2,51,31966,31744,33
lunaroute,glm-5.3-flash,2,52,32245,31936,235
lunaroute,glm-5.3-flash,2,53,32513,32256,63
lunaroute,glm-5.3-flash,2,54,32641,32512,42
lunaroute,glm-5.3-flash,2,55,32702,32640,232
lunaroute,glm-5.3-flash,2,56,32967,32768,29
lunaroute,glm-5.3-flash,2,57,33217,32960,23
lunaroute,glm-5.3-flash,2,58,33379,33216,98
lunaroute,glm-5.3-flash,2,59,33510,33344,68
lunaroute,glm-5.3-flash,2,60,33598,33536,33
lunaroute,glm-5.3-flash,2,61,33646,33536,54
lunaroute,glm-5.3-flash,2,62,33733,33600,63
lunaroute,glm-5.3-flash,2,63,33861,33792,33
lunaroute,glm-5.3-flash,2,64,33905,33856,141
lunaroute,glm-5.3-flash,2,65,34110,33856,130
lunaroute,glm-5.3-flash,2,66,34305,34048,33
lunaroute,glm-5.3-flash,2,67,34349,34304,133
lunaroute,glm-5.3-flash,2,68,34546,34304,28
lunaroute,glm-5.3-flash,2,69,34590,34560,114
lunaroute,glm-5.3-flash,2,70,34737,34560,65
lunaroute,glm-5.3-flash,2,71,34813,34688,41
lunaroute,glm-5.3-flash,2,72,34886,34816,30
lunaroute,glm-5.3-flash,2,73,35021,34880,73
lunaroute,glm-5.3-flash,2,74,35153,35072,72
lunaroute,glm-5.3-flash,2,75,35290,35136,33
lunaroute,glm-5.3-flash,2,76,35334,35264,103
lunaroute,glm-5.3-flash,2,77,35503,35328,145
lunaroute,glm-5.3-flash,2,78,35711,35584,164
lunaroute,glm-5.3-flash,2,79,35939,35840,47
lunaroute,glm-5.3-flash,2,80,36007,35904,89
lunaroute,glm-5.3-flash,2,81,36162,36096,115
lunaroute,glm-5.3-flash,2,82,36344,36160,37
lunaroute,glm-5.3-flash,2,83,36409,36352,755
lunaroute,glm-5.3-flash,2,84,36640,36352,159
lunaroute,glm-5.3-flash,2,85,36863,36608,28
lunaroute,glm-5.3-flash,2,86,36907,36864,109
lunaroute,glm-5.3-flash,2,87,37081,36864,113
lunaroute,glm-5.3-flash,2,88,37259,37120,63
lunaroute,glm-5.3-flash,2,89,37346,37248,118
lunaroute,glm-5.3-flash,2,90,37530,37376,33
lunaroute,glm-5.3-flash,2,91,37574,37504,100
lunaroute,glm-5.3-flash,2,92,37739,37632,28
lunaroute,glm-5.3-flash,2,93,37782,37696,44
lunaroute,glm-5.3-flash,2,94,37847,37760,100
lunaroute,glm-5.3-flash,2,95,38013,37888,142
lunaroute,glm-5.3-flash,2,96,38219,38144,155
lunaroute,glm-5.3-flash,2,97,38440,38208,102
lunaroute,glm-5.3-flash,2,98,38608,38400,118
lunaroute,glm-5.3-flash,2,99,38791,38656,45
lunaroute,glm-5.3-flash,2,100,38854,38784,95
lunaroute,glm-5.3-flash,2,101,39013,38912,36
lunaroute,glm-5.3-flash,2,102,39060,38976,103
lunaroute,glm-5.3-flash,2,103,39488,39040,699
lunaroute,glm-5.3-flash,2,104,40246,39936,83
lunaroute,glm-5.3-flash,2,105,40392,40192,46
lunaroute,glm-5.3-flash,2,106,40456,40384,93
lunaroute,glm-5.3-flash,2,107,40615,40448,28
lunaroute,glm-5.3-flash,2,108,40660,40576,93
lunaroute,glm-5.3-flash,2,109,40820,40704,28
lunaroute,glm-5.3-flash,2,110,40865,40768,93
lunaroute,glm-5.3-flash,2,111,41022,40832,48
lunaroute,glm-5.3-flash,2,112,41093,40960,127
lunaroute,glm-5.3-flash,2,113,41477,41216,600
lunaroute,glm-5.3-flash,2,114,42136,41984,89
lunaroute,glm-5.3-flash,2,115,42291,42112,44
lunaroute,glm-5.3-flash,2,116,42358,42240,92
lunaroute,glm-5.3-flash,2,117,42554,42304,73
lunaroute,glm-5.3-flash,2,118,42660,42496,81
lunaroute,glm-5.3-flash,2,119,42806,42624,33
lunaroute,glm-5.3-flash,2,120,42850,42752,647
lunaroute,glm-5.3-flash,2,121,43530,43264,75
lunaroute,glm-5.3-flash,2,122,43704,43520,66
lunaroute,glm-5.3-flash,2,123,43833,43648,1012
lunaroute,glm-5.3-flash,2,124,44852,43776,53
lunaroute,glm-5.3-flash,3,1,13225,0,35
lunaroute,glm-5.3-flash,3,2,15770,13184,129
lunaroute,glm-5.3-flash,3,3,17160,15744,143
lunaroute,glm-5.3-flash,3,4,19690,17152,62
lunaroute,glm-5.3-flash,3,5,19779,19712,1803
lunaroute,glm-5.3-flash,3,6,19918,19776,300
lunaroute,glm-5.3-flash,3,7,20506,19968,1909
lunaroute,glm-5.3-flash,3,8,21138,20480,53
lunaroute,glm-5.3-flash,3,9,21256,21120,3462
lunaroute,glm-5.3-flash,3,10,22405,21248,76
lunaroute,glm-5.3-flash,3,11,22574,22400,100
lunaroute,glm-5.3-flash,3,12,22739,22528,531
lunaroute,glm-5.3-flash,3,13,22852,22720,227
lunaroute,glm-5.3-flash,3,14,23143,23040,352
lunaroute,glm-5.3-flash,3,15,23242,23104,63
lunaroute,glm-5.3-flash,3,16,23489,23296,53
lunaroute,glm-5.3-flash,3,17,23656,23488,1085
lunaroute,glm-5.3-flash,3,18,23921,23616,536
lunaroute,glm-5.3-flash,3,19,24501,24320,29
lunaroute,glm-5.3-flash,3,20,24725,24448,1016
lunaroute,glm-5.3-flash,3,21,24829,24704,50
lunaroute,glm-5.3-flash,3,22,24897,24832,542
lunaroute,glm-5.3-flash,3,23,25507,25344,25
lunaroute,glm-5.3-flash,3,24,25540,25472,421
lunaroute,glm-5.3-flash,3,25,26028,25856,27
lunaroute,glm-5.3-flash,3,26,26063,25984,178
lunaroute,glm-5.3-flash,3,27,26305,0,152
lunaroute,glm-5.3-flash,3,28,26519,26112,152
lunaroute,glm-5.3-flash,3,29,26734,26368,152
lunaroute,glm-5.3-flash,3,30,26906,26624,39
lunaroute,glm-5.3-flash,3,31,27006,26880,792
lunaroute,glm-5.3-flash,3,32,27360,26880,154
lunaroute,glm-5.3-flash,3,33,27580,26944,154
lunaroute,glm-5.3-flash,3,34,27798,27392,475
lunaroute,glm-5.3-flash,3,35,28004,27648,142
lunaroute,glm-5.3-flash,3,36,28213,27968,142
lunaroute,glm-5.3-flash,3,37,28420,28160,53
lunaroute,glm-5.3-flash,3,38,28517,28416,142
lunaroute,glm-5.3-flash,3,39,28723,28480,150
lunaroute,glm-5.3-flash,3,40,28938,28672,165
lunaroute,glm-5.3-flash,3,41,29168,28928,161
lunaroute,glm-5.3-flash,3,42,29394,29184,179
lunaroute,glm-5.3-flash,3,43,29638,29440,146
lunaroute,glm-5.3-flash,3,44,29850,29696,72
lunaroute,glm-5.3-flash,3,45,30044,29824,124
lunaroute,glm-5.3-flash,3,46,30233,30016,118
lunaroute,glm-5.3-flash,3,47,30416,30208,118
lunaroute,glm-5.3-flash,3,48,30599,30464,118
lunaroute,glm-5.3-flash,3,49,30783,30592,139
lunaroute,glm-5.3-flash,3,50,30987,30720,67
lunaroute,glm-5.3-flash,3,51,31113,30976,114
lunaroute,glm-5.3-flash,3,52,31292,31104,750
lunaroute,glm-5.3-flash,3,53,32111,32000,54
lunaroute,glm-5.3-flash,3,54,32270,32064,127
lunaroute,glm-5.3-flash,3,55,32462,32256,29
lunaroute,glm-5.3-flash,3,56,32499,32448,122
lunaroute,glm-5.3-flash,3,57,32687,32512,46
lunaroute,glm-5.3-flash,3,58,32741,32640,113
lunaroute,glm-5.3-flash,3,59,32918,32768,41
lunaroute,glm-5.3-flash,3,60,32967,32896,624
lunaroute,glm-5.3-flash,3,61,33659,33536,152
lunaroute,glm-5.3-flash,3,62,33877,33792,147
lunaroute,glm-5.3-flash,3,63,34090,33856,145
lunaroute,glm-5.3-flash,3,64,34299,34048,450
lunaroute,glm-5.3-flash,3,65,34793,34560,43
lunaroute,glm-5.3-flash,3,66,35245,34816,329
lunaroute,glm-5.3-flash,3,67,35641,35328,356
lunaroute,glm-5.3-flash,3,68,36066,35840,306
lunaroute,glm-5.3-flash,3,69,36440,36352,364
lunaroute,glm-5.3-flash,3,70,36871,36608,230
lunaroute,glm-5.3-flash,3,71,37169,36864,230
lunaroute,glm-5.3-flash,3,72,37484,37376,146
lunaroute,glm-5.3-flash,3,73,37661,37440,735
lunaroute,glm-5.3-flash,3,74,38428,38144,53
lunaroute,glm-5.3,1,1,13226,64,28
lunaroute,glm-5.3,1,2,15771,13184,151
lunaroute,glm-5.3,1,3,18499,15744,1523
lunaroute,glm-5.3,1,4,18918,18496,97
lunaroute,glm-5.3,1,5,19037,18880,1539
lunaroute,glm-5.3,1,6,20039,19008,2152
lunaroute,glm-5.3,1,7,20361,0,70
lunaroute,glm-5.3,1,8,20523,20416,92
lunaroute,glm-5.3,1,9,20679,20608,36
lunaroute,glm-5.3,1,10,20756,20672,3115
lunaroute,glm-5.3,1,11,20903,64,176
lunaroute,glm-5.3,1,12,21162,20992,170
lunaroute,glm-5.3,1,13,21365,21312,75
lunaroute,glm-5.3,1,14,21473,20736,92
lunaroute,glm-5.3,1,15,21628,21376,30
lunaroute,glm-5.3,1,16,21669,21632,986
lunaroute,glm-5.3,1,17,22949,22592,29
lunaroute,glm-5.3,1,18,23282,21504,515
lunaroute,glm-5.3,1,19,23830,23744,100
lunaroute,glm-5.3,1,20,23995,23872,39
lunaroute,glm-5.3,1,21,24048,24000,2390
lunaroute,glm-5.3,1,22,24973,22976,37
lunaroute,glm-5.3,1,23,25067,24000,73
lunaroute,glm-5.3,1,24,25284,24960,32
lunaroute,glm-5.3,1,25,25428,25280,2022
lunaroute,glm-5.3,1,26,25985,25408,1686
lunaroute,glm-5.3,1,27,27193,25984,1612
lunaroute,glm-5.3,1,28,28759,27136,2573
lunaroute,glm-5.3,1,29,30226,25088,1034
lunaroute,glm-5.3,1,30,31343,30208,1200
lunaroute,glm-5.3,1,31,32571,28736,1024
lunaroute,glm-5.3,1,32,33756,33536,918
lunaroute,glm-5.3,1,33,35359,33728,200
lunaroute,glm-5.3,1,34,36423,35520,215
lunaroute,glm-5.3,1,35,37036,36608,2209
lunaroute,glm-5.3,1,36,38263,36992,1357
lunaroute,glm-5.3,1,37,39367,32512,84
lunaroute,glm-5.3,1,38,39515,39424,426
lunaroute,glm-5.3,1,39,39974,38208,90
lunaroute,glm-5.3,1,40,40130,39936,1226
lunaroute,glm-5.3,1,41,41614,41344,1091
lunaroute,glm-5.3,1,42,42870,42688,1032
lunaroute,glm-5.3,1,43,43989,64,548
lunaroute,glm-5.3,1,44,44143,43968,79
lunaroute,glm-5.3,1,45,44316,44160,1964
lunaroute,glm-5.3,1,46,45149,44288,1018
lunaroute,glm-5.3,2,1,13225,64,28
lunaroute,glm-5.3,2,2,15770,13184,64
lunaroute,glm-5.3,2,3,18335,15744,152
lunaroute,glm-5.3,2,4,18835,18304,168
lunaroute,glm-5.3,2,5,18946,18816,2264
lunaroute,glm-5.3,2,6,23934,18944,4241
lunaroute,glm-5.3,2,7,24668,23872,1917
lunaroute,glm-5.3,2,8,25867,24640,72
lunaroute,glm-5.3,2,9,26032,25920,100
lunaroute,glm-5.3,2,10,26196,26112,107
lunaroute,glm-5.3,2,11,26312,26240,227
lunaroute,glm-5.3,2,12,26670,26496,995
lunaroute,glm-5.3,2,13,27676,26624,56
lunaroute,glm-5.3,2,14,27795,27712,1267
lunaroute,glm-5.3,2,15,29095,29056,70
lunaroute,glm-5.3,2,16,29247,29120,26
lunaroute,glm-5.3,2,17,29380,29248,121
lunaroute,glm-5.3,2,18,29534,29440,65
lunaroute,glm-5.3,2,19,29663,64,4010
lunaroute,glm-5.3,2,20,29797,29568,1545
lunaroute,glm-5.3,2,21,31375,31296,75
lunaroute,glm-5.3,2,22,31514,31424,729
lunaroute,glm-5.3,2,23,31960,31488,76
lunaroute,glm-5.3,2,24,32101,32000,30
lunaroute,glm-5.3,2,25,32149,32128,38
lunaroute,glm-5.3,2,26,32214,32128,365
lunaroute,glm-5.3,2,27,32800,29632,29
lunaroute,glm-5.3,2,28,33217,32576,288
lunaroute,glm-5.3,2,29,33538,32768,78
lunaroute,glm-5.3,2,30,33681,33600,134
lunaroute,glm-5.3,2,31,33836,33792,60
lunaroute,glm-5.3,2,32,33961,33472,38
lunaroute,glm-5.3,2,33,34021,33984,801
lunaroute,glm-5.3,2,34,34881,34816,56
lunaroute,glm-5.3,2,35,35897,33856,671
lunaroute,glm-5.3,2,36,36601,36544,84
lunaroute,glm-5.3,2,37,36749,34880,122
lunaroute,glm-5.3,2,38,36893,36672,400
lunaroute,glm-5.3,2,39,37336,37248,352
lunaroute,glm-5.3,2,40,37928,36864,1831
lunaroute,glm-5.3,2,41,38165,37632,106
lunaroute,glm-5.3,2,42,38337,38208,70
lunaroute,glm-5.3,2,43,38474,38400,70
lunaroute,glm-5.3,2,44,38610,38528,707
lunaroute,glm-5.3,2,45,38711,38592,486
lunaroute,glm-5.3,2,46,39256,39168,63
lunaroute,glm-5.3,2,47,39383,39296,397
lunaroute,glm-5.3,2,48,39587,39360,187
lunaroute,glm-5.3,2,49,39840,39744,49
lunaroute,glm-5.3,2,50,39906,39872,212
lunaroute,glm-5.3,2,51,40199,40064,125
lunaroute,glm-5.3,2,52,40341,40320,548
lunaroute,glm-5.3,2,53,40986,40832,424
lunaroute,glm-5.3,2,54,41444,41408,1535
lunaroute,glm-5.3,2,55,41845,41408,238
lunaroute,glm-5.3,2,56,42142,42048,29
lunaroute,glm-5.3,2,57,42875,42112,480
lunaroute,glm-5.3,2,58,43388,43328,68
lunaroute,glm-5.3,2,59,43522,43392,304
lunaroute,glm-5.3,2,60,43859,43776,61
lunaroute,glm-5.3,2,61,43985,43904,232
lunaroute,glm-5.3,2,62,44283,44160,91
lunaroute,glm-5.3,2,63,44440,44352,42
lunaroute,glm-5.3,2,64,44497,44480,108
lunaroute,glm-5.3,2,65,44713,44544,30
lunaroute,glm-5.3,2,66,44894,44736,39
lunaroute,glm-5.3,2,67,44948,44928,170
lunaroute,glm-5.3,2,68,45227,45056,31
lunaroute,glm-5.3,2,69,45409,45248,38
lunaroute,glm-5.3,2,70,45462,45440,198
lunaroute,glm-5.3,2,71,45727,45632,153
lunaroute,glm-5.3,2,72,45895,45824,335
lunaroute,glm-5.3,2,73,46289,46208,47
lunaroute,glm-5.3,2,74,46362,46272,75
lunaroute,glm-5.3,2,75,46470,46400,64
lunaroute,glm-5.3,2,76,46617,46528,23
lunaroute,glm-5.3,2,77,47021,46592,142
lunaroute,glm-5.3,2,78,47196,47104,307
lunaroute,glm-5.3,2,79,47536,47488,176
lunaroute,glm-5.3,2,80,47745,47680,67
lunaroute,glm-5.3,2,81,47882,47808,68
lunaroute,glm-5.3,2,82,47956,0,60
lunaroute,glm-5.3,2,83,48081,48000,50
lunaroute,glm-5.3,2,84,48146,47936,224
lunaroute,glm-5.3,2,85,48435,48320,40
lunaroute,glm-5.3,2,86,48490,48448,976
lunaroute,glm-5.3,2,87,49525,48128,501
lunaroute,glm-5.3,2,88,50059,49984,95
lunaroute,glm-5.3,2,89,50223,50112,39
lunaroute,glm-5.3,2,90,50277,50240,333
lunaroute,glm-5.3,2,91,50643,50560,64
lunaroute,glm-5.3,2,92,50774,50688,44
lunaroute,glm-5.3,2,93,50833,50816,437
lunaroute,glm-5.3,2,94,51462,51264,29
lunaroute,glm-5.3,2,95,51527,51456,29
lunaroute,glm-5.3,2,96,52350,51520,532
lunaroute,glm-5.3,2,97,52915,52864,61
lunaroute,glm-5.3,2,98,53043,52928,44
lunaroute,glm-5.3,2,99,53102,53056,402
lunaroute,glm-5.3,2,100,53537,53440,72
lunaroute,glm-5.3,2,101,53716,53568,30
lunaroute,glm-5.3,2,102,53895,53696,38
lunaroute,glm-5.3,2,103,53948,53888,162
lunaroute,glm-5.3,2,104,54175,54080,38
lunaroute,glm-5.3,2,105,54228,54208,110
lunaroute,glm-5.3,2,106,54404,54336,38
lunaroute,glm-5.3,2,107,54457,54400,73
lunaroute,glm-5.3,2,108,54595,54528,37
lunaroute,glm-5.3,2,109,54647,54592,309
lunaroute,glm-5.3,2,110,55020,54912,111
lunaroute,glm-5.3,2,111,55198,55104,99
lunaroute,glm-5.3,2,112,55363,55296,101
lunaroute,glm-5.3,2,113,55529,55424,146
lunaroute,glm-5.3,2,114,55757,55616,69
lunaroute,glm-5.3,2,115,55869,55808,981
lunaroute,glm-5.3,2,116,56861,55808,58
lunaroute,glm-5.3,3,1,13225,0,25
lunaroute,glm-5.3,3,2,15770,13184,55
lunaroute,glm-5.3,3,3,16581,15744,73
lunaroute,glm-5.3,3,4,18886,16640,211
lunaroute,glm-5.3,3,5,19205,18880,140
lunaroute,glm-5.3,3,6,19327,19200,2426
lunaroute,glm-5.3,3,7,19708,19264,1948
lunaroute,glm-5.3,3,8,20579,19648,62
lunaroute,glm-5.3,3,9,20734,20608,84
lunaroute,glm-5.3,3,10,20902,20800,26
lunaroute,glm-5.3,3,11,21096,20864,116
lunaroute,glm-5.3,3,12,21245,21184,62
lunaroute,glm-5.3,3,13,21370,21248,33
lunaroute,glm-5.3,3,14,21452,21376,486
lunaroute,glm-5.3,3,15,21993,21888,48
lunaroute,glm-5.3,3,16,22196,22016,51
lunaroute,glm-5.3,3,17,22425,22208,107
lunaroute,glm-5.3,3,18,22557,22528,37
lunaroute,glm-5.3,3,19,22648,22592,2837
lunaroute,glm-5.3,3,20,23705,22592,80
lunaroute,glm-5.3,3,21,23866,23744,25
lunaroute,glm-5.3,3,22,24047,23872,161
lunaroute,glm-5.3,3,23,24241,24192,59
lunaroute,glm-5.3,3,24,24382,24256,25
lunaroute,glm-5.3,3,25,24496,24384,130
lunaroute,glm-5.3,3,26,24659,24576,139
lunaroute,glm-5.3,3,27,24831,24768,62
lunaroute,glm-5.3,3,28,24957,24832,30
lunaroute,glm-5.3,3,29,25019,24960,40
lunaroute,glm-5.3,3,30,25096,25024,811
lunaroute,glm-5.3,3,31,25955,25856,641
lunaroute,glm-5.3,3,32,27724,26560,701
lunaroute,glm-5.3,3,33,28539,28416,766
lunaroute,glm-5.3,3,34,29568,29248,926
lunaroute,glm-5.3,3,35,30643,30464,566
lunaroute,glm-5.3,3,36,31289,31168,1219
lunaroute,glm-5.3,3,37,32594,32448,900
lunaroute,glm-5.3,3,38,33661,33472,687
lunaroute,glm-5.3,3,39,34493,34304,1020
lunaroute,glm-5.3,3,40,35615,35456,317
lunaroute,glm-5.3,3,41,36080,35904,1033
lunaroute,glm-5.3,3,42,37192,37056,899
lunaroute,glm-5.3,3,43,38312,38080,855
lunaroute,glm-5.3,3,44,39256,39104,940
lunaroute,glm-5.3,3,45,41068,40192,1036
lunaroute,glm-5.3,3,46,42236,42048,998
lunaroute,glm-5.3,3,47,43377,43200,989
lunaroute,glm-5.3,3,48,44426,44352,365
lunaroute,glm-5.3,3,49,44828,44736,759
lunaroute,glm-5.3,3,50,45680,45568,908
lunaroute,glm-5.3,3,51,46677,46528,1012
lunaroute,glm-5.3,3,52,47838,47680,863
lunaroute,glm-5.3,3,53,48759,48640,955
lunaroute,glm-5.3,3,54,49910,49664,855
lunaroute,glm-5.3,3,55,50807,50752,817
lunaroute,glm-5.3,3,56,51795,51584,1030
lunaroute,glm-5.3,3,57,52984,52800,983
lunaroute,glm-5.3,3,58,54132,53952,821
lunaroute,glm-5.3,3,59,55064,54912,898
lunaroute,glm-5.3,3,60,56125,55936,821
lunaroute,glm-5.3,3,61,57095,56896,925
lunaroute,glm-5.3,3,62,58173,57984,862
lunaroute,glm-5.3,3,63,59673,59008,899
lunaroute,glm-5.3,3,64,60738,60544,889
lunaroute,glm-5.3,3,65,61724,61568,421
lunaroute,glm-5.3,3,66,61870,61696,1074
lunaroute,glm-5.3,3,67,62977,62912,77
lunaroute,glm-5.3,3,68,63139,63040,26
lunaroute,glm-5.3,3,69,63244,63104,128
lunaroute,glm-5.3,3,70,63405,63360,57
lunaroute,glm-5.3,3,71,63528,63424,1277
lunaroute,glm-5.3,3,72,64849,64768,985
lunaroute,glm-5.3,3,73,65916,65792,1277
lunaroute,glm-5.3,3,74,67298,67136,917
lunaroute,glm-5.3,3,75,68274,68160,958
lunaroute,glm-5.3,3,76,69423,69184,967
lunaroute,glm-5.3,3,77,70578,70336,1006
lunaroute,glm-5.3,3,78,71755,71552,928
lunaroute,glm-5.3,3,79,72827,72640,884
lunaroute,glm-5.3,3,80,73756,73664,939
lunaroute,glm-5.3,3,81,74757,74688,912
lunaroute,glm-5.3,3,82,75696,75648,144
lunaroute,glm-5.3,3,83,75851,75776,923
lunaroute,glm-5.3,3,84,76796,76736,79
lunaroute,glm-5.3,3,85,76898,76864,1226
lunaroute,glm-5.3,3,86,78157,78080,79
lunaroute,glm-5.3,3,87,78300,78208,1478
lunaroute,glm-5.3,3,88,79857,79744,1356
